username,match,date,unixdate
teardropfalling,85,2012-11-11 12:10:41 -0500,1352653841
klc6,94,2012-11-11 12:10:46 -0500,1352653846
littlegreyhonda,91,2012-11-11 12:10:52 -0500,1352653852
odaliesque,91,2012-11-11 12:10:57 -0500,1352653857
gable367,84,2012-11-11 12:11:03 -0500,1352653863
LMVH47,84,2012-11-11 12:11:09 -0500,1352653869
madmcl,87,2012-11-11 12:11:14 -0500,1352653874
provocative_one,84,2012-11-11 12:11:19 -0500,1352653879
bridgetph,91,2012-11-11 12:11:25 -0500,1352653885
Moonflowerfox,93,2012-11-11 12:11:30 -0500,1352653890
takeawildgues,95,2012-11-11 12:11:36 -0500,1352653896
lyndsey412,84,2012-11-11 12:11:41 -0500,1352653901
francasa,92,2012-11-11 12:11:47 -0500,1352653907
aml8604,90,2012-11-11 12:11:52 -0500,1352653912
myriadgreen,90,2012-11-11 12:11:57 -0500,1352653917
hldenneh,89,2012-11-11 12:12:03 -0500,1352653923
L_Scorcho_,87,2012-11-11 12:12:08 -0500,1352653928
smoothunsalted,87,2012-11-11 12:12:14 -0500,1352653934
synaptic_self,90,2012-11-11 12:12:20 -0500,1352653940
audacitate,85,2012-11-11 12:12:25 -0500,1352653945
V-Lovely,94,2012-11-11 12:12:31 -0500,1352653951
JustineBelle,92,2012-11-11 12:12:36 -0500,1352653956
ellewolfe,88,2012-11-11 12:12:42 -0500,1352653962
angie0395,90,2012-11-11 12:12:47 -0500,1352653967
SgtPepperjack,91,2012-11-11 12:12:53 -0500,1352653973
im_a_fan,83,2012-11-11 12:12:58 -0500,1352653978
Naywi,94,2012-11-11 12:13:04 -0500,1352653984
Bromobenzene,94,2012-11-11 12:13:09 -0500,1352653989
bronzeduck,92,2012-11-11 12:13:15 -0500,1352653995
Dinosaurees,83,2012-11-11 12:13:20 -0500,1352654000
mona2dahl,89,2012-11-11 12:13:26 -0500,1352654006
mickaWhat,85,2012-11-11 12:13:31 -0500,1352654011
AspenLikeATree,95,2012-11-11 12:13:37 -0500,1352654017
danger_lotus,89,2012-11-11 12:13:42 -0500,1352654022
daft_funk,91,2012-11-11 12:13:48 -0500,1352654028
MarleyTXyall,80,2012-11-11 12:13:53 -0500,1352654033
Flowers53,86,2012-11-11 12:13:59 -0500,1352654039
milk0bar,91,2012-11-11 12:14:04 -0500,1352654044
Nikolyna,87,2012-11-11 12:14:10 -0500,1352654050
fionnay,89,2012-11-11 12:14:15 -0500,1352654055
Zinnia5,94,2012-11-11 12:14:21 -0500,1352654061
ked5,66,2012-11-11 12:14:26 -0500,1352654066
shmands,96,2012-11-11 12:14:31 -0500,1352654071
cphilli3,76,2012-11-11 12:14:37 -0500,1352654077
erikaamerika,93,2012-11-11 12:14:42 -0500,1352654082
mnm04,89,2012-11-11 12:14:48 -0500,1352654088
kkgraham,86,2012-11-11 12:14:54 -0500,1352654094
mermaidcafe17,92,2012-11-11 12:14:59 -0500,1352654099
nickle18,83,2012-11-11 12:15:05 -0500,1352654105
ReneeRuns,90,2012-11-11 12:15:10 -0500,1352654110
JasmFlo,89,2012-11-11 12:15:15 -0500,1352654115
kugirl2387,90,2012-11-11 12:15:21 -0500,1352654121
cakesalad,89,2012-11-11 12:15:26 -0500,1352654126
cakesalad,89,2012-11-11 12:15:32 -0500,1352654132
sunny_dd,91,2012-11-11 12:15:37 -0500,1352654137
shellyK7,92,2012-11-11 12:15:43 -0500,1352654143
Teensy25,92,2012-11-11 12:15:48 -0500,1352654148
Karennnina,89,2012-11-11 12:15:54 -0500,1352654154
e1113,95,2012-11-11 12:15:59 -0500,1352654159
strange_loops,86,2012-11-11 12:16:05 -0500,1352654165
LaughL0veLiv3,92,2012-11-11 12:16:11 -0500,1352654171
gracemarielilli,81,2012-11-11 12:16:16 -0500,1352654176
Southernmoon,83,2012-11-11 12:16:22 -0500,1352654182
wackcitysnitch,82,2012-11-11 12:16:27 -0500,1352654187
gilagarta,92,2012-11-11 12:16:33 -0500,1352654193
Mexyyy,94,2012-11-11 12:16:38 -0500,1352654198
hannah_29,95,2012-11-11 12:16:44 -0500,1352654204
Shell__Belle,77,2012-11-11 12:16:49 -0500,1352654209
kgluz,95,2012-11-11 12:16:54 -0500,1352654214
coliep,91,2012-11-11 12:17:00 -0500,1352654220
AUe12,94,2012-11-11 12:17:05 -0500,1352654225
livelaughrun2,72,2012-11-11 12:17:11 -0500,1352654231
GoOutsideNPlay,73,2012-11-11 12:17:18 -0500,1352654238
DidoOfCarthage,88,2012-11-11 12:17:23 -0500,1352654243
Rachel_A09,80,2012-11-11 12:17:29 -0500,1352654249
rhymeswithbagel,87,2012-11-11 12:17:34 -0500,1352654254
itmfl127,87,2012-11-11 12:17:40 -0500,1352654260
rsylvia,91,2012-11-11 12:17:45 -0500,1352654265
IWant____,86,2012-11-11 12:17:51 -0500,1352654271
CatieJacobin91,83,2012-11-11 12:17:56 -0500,1352654276
_GirlThursday_,89,2012-11-11 12:18:01 -0500,1352654281
kawanabe,82,2012-11-11 12:18:07 -0500,1352654287
katiekatiee,95,2012-11-11 12:18:13 -0500,1352654293
dub_yah5116,90,2012-11-11 12:18:18 -0500,1352654298
HiImGretchen,78,2012-11-11 12:18:24 -0500,1352654304
LadyElizzle,82,2012-11-11 12:18:29 -0500,1352654309
userthetank,84,2012-11-11 12:18:35 -0500,1352654315
panswurp,92,2012-11-11 12:18:40 -0500,1352654320
spots128,93,2012-11-11 12:18:46 -0500,1352654326
dorisey1016,93,2012-11-11 12:18:51 -0500,1352654331
Amiguera,81,2012-11-11 12:18:57 -0500,1352654337
IreneAdler87,90,2012-11-11 12:19:02 -0500,1352654342
kaylam88,94,2012-11-11 12:19:08 -0500,1352654348
nallya,87,2012-11-11 12:19:13 -0500,1352654353
thekid2216,92,2012-11-11 12:19:19 -0500,1352654359
larahsevy,91,2012-11-11 12:19:24 -0500,1352654364
LRvintagegirl,90,2012-11-11 12:19:30 -0500,1352654370
kaitlin3,93,2012-11-11 12:19:35 -0500,1352654375
schmeadeinabox,92,2012-11-11 12:19:41 -0500,1352654381
rivalries,96,2012-11-11 12:19:46 -0500,1352654386
melsmeli,92,2012-11-11 12:19:51 -0500,1352654391
synaptic_self,90,2012-11-11 12:19:58 -0500,1352654398
BikingIsFun,93,2012-11-11 12:20:03 -0500,1352654403
alc514,90,2012-11-11 12:20:09 -0500,1352654409
freckles452,84,2012-11-11 12:20:14 -0500,1352654414
freckles452,84,2012-11-11 12:20:19 -0500,1352654419
HurricanElaine,94,2012-11-11 12:20:25 -0500,1352654425
xxkd519,86,2012-11-11 12:20:30 -0500,1352654430
asbrtfs,85,2012-11-11 12:20:36 -0500,1352654436
LittleA05,82,2012-11-11 12:20:41 -0500,1352654441
monks_and_bones,91,2012-11-11 12:20:47 -0500,1352654447
soundstress,94,2012-11-11 12:20:52 -0500,1352654452
Teensy25,92,2012-11-11 12:20:58 -0500,1352654458
vt2boston,85,2012-11-11 12:21:03 -0500,1352654463
D-Electrique,94,2012-11-11 12:21:09 -0500,1352654469
lew2727,86,2012-11-11 12:21:15 -0500,1352654475
algardner,85,2012-11-11 12:21:20 -0500,1352654480
freshsweetwater,93,2012-11-11 12:21:25 -0500,1352654485
ilikeyoumaude,93,2012-11-11 12:21:31 -0500,1352654491
soflofosho,86,2012-11-11 12:21:36 -0500,1352654496
RunningBee,92,2012-11-11 12:21:42 -0500,1352654502
annafelloff,86,2012-11-11 12:21:47 -0500,1352654507
mmadz,94,2012-11-11 12:21:53 -0500,1352654513
sara730,91,2012-11-11 12:21:58 -0500,1352654518
kjm1989,88,2012-11-11 12:22:04 -0500,1352654524
singmeasong0,82,2012-11-11 12:22:09 -0500,1352654529
tashinka3,86,2012-11-11 12:22:15 -0500,1352654535
redtigerJ,94,2012-11-11 12:22:20 -0500,1352654540
kelly1023,95,2012-11-11 12:22:26 -0500,1352654546
urban-wanderer,92,2012-11-11 12:22:32 -0500,1352654552
eternalcow,87,2012-11-11 12:22:37 -0500,1352654557
peridot86,91,2012-11-11 12:22:43 -0500,1352654563
tinystormcloud,91,2012-11-11 12:22:48 -0500,1352654568
KaeM16,91,2012-11-11 12:22:54 -0500,1352654574
schmeadeinabox,92,2012-11-11 12:22:59 -0500,1352654579
Rachel_A09,80,2012-11-11 12:23:05 -0500,1352654585
Kashmir24,90,2012-11-11 12:23:10 -0500,1352654590
vividskye,92,2012-11-11 12:23:16 -0500,1352654596
Lots_of_Pie,87,2012-11-11 12:23:21 -0500,1352654601
CaylinC,85,2012-11-11 12:23:27 -0500,1352654607
dontpetyet,88,2012-11-11 12:23:32 -0500,1352654612
Gypseaa,90,2012-11-11 12:23:38 -0500,1352654618
biyeun,90,2012-11-11 12:23:43 -0500,1352654623
jdrex87,99,2012-11-11 12:23:49 -0500,1352654629
chibipaco,94,2012-11-11 12:23:54 -0500,1352654634
Sara992200,82,2012-11-11 12:24:00 -0500,1352654640
nhs0213,91,2012-11-11 12:24:05 -0500,1352654645
Fructose7,92,2012-11-11 12:24:11 -0500,1352654651
Jacq08,92,2012-11-11 12:24:16 -0500,1352654656
tqzzz2,94,2012-11-11 12:24:22 -0500,1352654662
hayley13,94,2012-11-11 12:24:27 -0500,1352654667
6postrina,89,2012-11-11 12:24:33 -0500,1352654673
LiteraryLady6,90,2012-11-11 12:24:38 -0500,1352654678
emcarps,92,2012-11-11 12:24:43 -0500,1352654683
I-am-Kelly,85,2012-11-11 12:24:49 -0500,1352654689
francasa,92,2012-11-11 12:24:54 -0500,1352654694
KeepUpNow,91,2012-11-11 12:25:00 -0500,1352654700
21XU,91,2012-11-11 12:25:06 -0500,1352654706
CaylinC,85,2012-11-11 12:25:11 -0500,1352654711
Christine6369,87,2012-11-11 12:25:17 -0500,1352654717
LillianZelda,85,2012-11-11 12:25:22 -0500,1352654722
yellowovertone,86,2012-11-11 12:25:28 -0500,1352654728
cccaraccc,95,2012-11-11 12:25:33 -0500,1352654733
VBixby,87,2012-11-11 12:25:39 -0500,1352654739
Teensy25,92,2012-11-11 12:25:44 -0500,1352654744
lalaz9,81,2012-11-11 12:25:50 -0500,1352654750
mdvt,94,2012-11-11 12:25:55 -0500,1352654755
NorthernEmu,91,2012-11-11 12:26:01 -0500,1352654761
tinystormcloud,91,2012-11-11 12:26:06 -0500,1352654766
ald811,92,2012-11-11 12:26:12 -0500,1352654772
Lots_of_Pie,87,2012-11-11 12:26:17 -0500,1352654777
MusicallyFit,92,2012-11-11 12:26:23 -0500,1352654783
owlymay,86,2012-11-11 12:26:28 -0500,1352654788
pareidolio,87,2012-11-11 12:26:34 -0500,1352654794
apriori10,95,2012-11-11 12:26:39 -0500,1352654799
BouldClaire,83,2012-11-11 12:26:45 -0500,1352654805
klc6,94,2012-11-11 12:26:50 -0500,1352654810
rolinca,84,2012-11-11 12:26:56 -0500,1352654816
sirensong63,96,2012-11-11 12:27:01 -0500,1352654821
melzanda,88,2012-11-11 12:27:07 -0500,1352654827
BlondeAbroad,96,2012-11-11 12:27:12 -0500,1352654832
marvelsmarbles,87,2012-11-11 12:27:18 -0500,1352654838
symbiontic,95,2012-11-11 12:27:23 -0500,1352654843
em-2,84,2012-11-11 12:27:29 -0500,1352654849
reesa64,94,2012-11-11 12:27:34 -0500,1352654854
lilykarabekian,92,2012-11-11 12:27:40 -0500,1352654860
ksamarak,88,2012-11-11 12:27:45 -0500,1352654865
foureyes26,85,2012-11-11 12:27:51 -0500,1352654871
xsparkletts,93,2012-11-11 12:27:56 -0500,1352654876
dkat614,87,2012-11-11 12:28:02 -0500,1352654882
mobrenner,89,2012-11-11 12:28:07 -0500,1352654887
peridot86,91,2012-11-11 12:28:13 -0500,1352654893
iconol,82,2012-11-11 12:28:18 -0500,1352654898
cricket489,92,2012-11-11 12:28:24 -0500,1352654904
Jacq08,92,2012-11-11 12:28:29 -0500,1352654909
Jules1636,87,2012-11-11 12:28:35 -0500,1352654915
JingJing11,87,2012-11-11 12:28:40 -0500,1352654920
theeamesera,85,2012-11-11 12:28:45 -0500,1352654925
Watchwoman,92,2012-11-11 12:28:51 -0500,1352654931
AnnieHavoc,92,2012-11-11 12:28:57 -0500,1352654937
MissLadylass,89,2012-11-11 12:29:02 -0500,1352654942
LaGordita,87,2012-11-11 12:29:08 -0500,1352654948
chexthe,94,2012-11-11 12:29:13 -0500,1352654953
aameliee,94,2012-11-11 12:29:19 -0500,1352654959
elleyoelleyo,92,2012-11-11 12:29:24 -0500,1352654964
epeter01,92,2012-11-11 12:29:30 -0500,1352654970
Emers1225,92,2012-11-11 12:29:35 -0500,1352654975
elizabox,80,2012-11-11 12:29:41 -0500,1352654981
kaybuxton,87,2012-11-11 12:29:46 -0500,1352654986
ilovehippo_taco,83,2012-11-11 12:29:52 -0500,1352654992
britlien,83,2012-11-11 12:29:57 -0500,1352654997
beata_regina,91,2012-11-11 12:30:03 -0500,1352655003
aglingan,90,2012-11-11 12:30:08 -0500,1352655008
FauxCanadienne,90,2012-11-11 12:30:14 -0500,1352655014
Hey_its_Dana,93,2012-11-11 12:30:19 -0500,1352655019
Kelsmc27,90,2012-11-11 12:30:25 -0500,1352655025
SDE1326,87,2012-11-11 12:30:30 -0500,1352655030
calbrokamp,90,2012-11-11 12:30:36 -0500,1352655036
yoyouyue,93,2012-11-11 12:30:41 -0500,1352655041
justacreepa,87,2012-11-11 12:30:47 -0500,1352655047
ClassicalCurls,84,2012-11-11 12:30:52 -0500,1352655052
jdrex87,99,2012-11-11 12:30:57 -0500,1352655057
MetalG0ddess,87,2012-11-11 12:31:03 -0500,1352655063
Fenarito,89,2012-11-11 12:31:08 -0500,1352655068
Veronique101,95,2012-11-11 12:31:14 -0500,1352655074
Etibkrahs,88,2012-11-11 12:31:19 -0500,1352655079
rachelwbd,83,2012-11-11 12:31:25 -0500,1352655085
KyBlue722,90,2012-11-11 12:31:31 -0500,1352655091
ilikeyoumaude,93,2012-11-11 12:31:36 -0500,1352655096
shmands,96,2012-11-11 12:31:42 -0500,1352655102
AmeliaIG,92,2012-11-11 12:31:47 -0500,1352655107
AspenLikeATree,95,2012-11-11 12:31:53 -0500,1352655113
OKAmyTaco,93,2012-11-11 12:31:58 -0500,1352655118
fitsandfevers,89,2012-11-11 12:32:04 -0500,1352655124
queendouche,80,2012-11-11 12:32:09 -0500,1352655129
Kelsmc27,90,2012-11-11 12:32:15 -0500,1352655135
rideau01,93,2012-11-11 12:32:20 -0500,1352655140
Southernmoon,"",2012-11-11 15:07:55 -0500,1352664475
cininman,83,2012-11-11 15:24:05 -0500,1352665445
Calliope,96,2012-11-11 15:24:14 -0500,1352665454
definitelyelena,93,2012-11-11 15:24:20 -0500,1352665460
art007KS,91,2012-11-11 15:24:22 -0500,1352665462
EdJewCate,89,2012-11-11 15:24:23 -0500,1352665463
thrashley_bear,87,2012-11-11 15:24:25 -0500,1352665465
Kayla3361,93,2012-11-11 15:24:26 -0500,1352665466
Viridian7,82,2012-11-11 15:25:58 -0500,1352665558
thingsnotsaid,95,2012-11-11 15:25:59 -0500,1352665559
hgal528,90,2012-11-11 15:26:01 -0500,1352665561
alirific,88,2012-11-11 15:26:02 -0500,1352665562
CollideTheTide,89,2012-11-11 15:26:04 -0500,1352665564
beckchristensen,92,2012-11-11 15:26:16 -0500,1352665576
Michesse,90,2012-11-11 15:26:18 -0500,1352665578
DKy05,91,2012-11-11 15:26:19 -0500,1352665579
ISpySara,84,2012-11-11 15:26:21 -0500,1352665581
Dana-Redde,97,2012-11-11 15:26:22 -0500,1352665582
ldyred,94,2012-11-11 15:27:43 -0500,1352665663
slph022,88,2012-11-11 15:27:45 -0500,1352665665
shout_it_out,94,2012-11-11 15:27:46 -0500,1352665666
MarissB,85,2012-11-11 15:27:48 -0500,1352665668
elemehnohp,89,2012-11-11 15:27:49 -0500,1352665669
jessmakesthings,"",2012-11-11 15:32:48 -0500,1352665968
kkkeeerrryyy,"",2012-11-11 15:32:49 -0500,1352665969
inthesea123,"",2012-11-11 15:32:51 -0500,1352665971
chiastic_bees,"",2012-11-11 15:32:53 -0500,1352665973
jllybean,"",2012-11-11 15:32:54 -0500,1352665974
Charbinger,"",2012-11-11 15:33:12 -0500,1352665992
Sgallant,"",2012-11-11 15:33:13 -0500,1352665993
Calliope,"",2012-11-11 15:33:15 -0500,1352665995
eta_,"",2012-11-11 15:33:16 -0500,1352665996
useyourthinker,"",2012-11-11 15:33:18 -0500,1352665998
ragdawl81,"",2012-11-11 15:33:50 -0500,1352666030
priya106,"",2012-11-11 15:33:52 -0500,1352666032
lsmyth,"",2012-11-11 15:33:53 -0500,1352666033
kaitlin3,"",2012-11-11 15:33:55 -0500,1352666035
sarahs32,"",2012-11-11 15:33:56 -0500,1352666036
itsmad3line,84,2012-11-11 15:34:26 -0500,1352666066
emg8901,87,2012-11-11 15:34:27 -0500,1352666067
zombie_pocalypse,95,2012-11-11 15:34:29 -0500,1352666069
ju5tlooking,92,2012-11-11 15:34:30 -0500,1352666070
allgoodreasons,92,2012-11-11 15:34:32 -0500,1352666072
madie_licious,93,2012-11-11 15:39:11 -0500,1352666351
starlitsky_,88,2012-11-11 15:39:13 -0500,1352666353
charles_eames,93,2012-11-11 15:39:14 -0500,1352666354
arb39inabox,84,2012-11-11 15:39:16 -0500,1352666356
ericakn,89,2012-11-11 15:39:17 -0500,1352666357
wong20a,93,2012-11-11 15:40:03 -0500,1352666403
Lilah-Ashley,91,2012-11-11 15:40:05 -0500,1352666405
PenguinSox,92,2012-11-11 15:40:06 -0500,1352666406
Leigh_of_Ann,84,2012-11-11 15:40:08 -0500,1352666408
ljyob,92,2012-11-11 15:40:09 -0500,1352666409
pinkxox221,77,2012-11-11 15:41:03 -0500,1352666463
banchar,78,2012-11-11 15:41:05 -0500,1352666465
cbcr09,86,2012-11-11 15:41:06 -0500,1352666466
ittotb,93,2012-11-11 15:41:08 -0500,1352666468
meghanm6689,90,2012-11-11 15:41:09 -0500,1352666469
cantabrigienne6,84,2012-11-11 15:51:04 -0500,1352667064
bronzeduck,92,2012-11-11 15:51:06 -0500,1352667066
ecglover,86,2012-11-11 15:51:08 -0500,1352667068
SophyThatsThat,96,2012-11-11 15:51:09 -0500,1352667069
mwildhack,94,2012-11-11 15:51:10 -0500,1352667070
LaGordita,87,2012-11-11 15:51:46 -0500,1352667106
ltaliafe,78,2012-11-11 15:51:47 -0500,1352667107
StartswithV,85,2012-11-11 15:51:49 -0500,1352667109
virtueturnsvice,92,2012-11-11 15:51:50 -0500,1352667110
guitarsandbikes,80,2012-11-11 15:51:52 -0500,1352667112
MaryAurora,94,2012-11-11 15:52:15 -0500,1352667135
amidalailama,85,2012-11-11 15:52:16 -0500,1352667136
SamEilish,81,2012-11-11 15:52:18 -0500,1352667138
aglauferin,91,2012-11-11 15:52:19 -0500,1352667139
queendouche,80,2012-11-11 15:52:21 -0500,1352667141
n37713,90,2012-11-11 15:53:04 -0500,1352667184
klc6,94,2012-11-11 15:53:05 -0500,1352667185
Emsall,94,2012-11-11 15:53:07 -0500,1352667187
summer1414,92,2012-11-11 15:53:08 -0500,1352667188
DidoOfCarthage,88,2012-11-11 15:53:10 -0500,1352667190
AGM26,89,2012-11-11 15:53:46 -0500,1352667226
jbrady91,92,2012-11-11 15:53:47 -0500,1352667227
socialistthreat,84,2012-11-11 15:53:49 -0500,1352667229
bonbon0213,89,2012-11-11 15:53:50 -0500,1352667230
larahsevy,91,2012-11-11 15:53:52 -0500,1352667232
BreetahBreet,89,2012-11-11 15:58:28 -0500,1352667508
TxakolinaRose,90,2012-11-11 15:58:30 -0500,1352667510
esquila,90,2012-11-11 15:58:31 -0500,1352667511
trillviaplath,92,2012-11-11 15:58:33 -0500,1352667513
sophinite,86,2012-11-11 15:58:34 -0500,1352667514
laurachance,77,2012-11-11 15:58:51 -0500,1352667531
sarniczue,93,2012-11-11 16:08:47 -0500,1352668127
sarahmaryf,79,2012-11-11 16:11:16 -0500,1352668276
mgflint,90,2012-11-11 16:11:49 -0500,1352668309
fiona730,81,2012-11-11 16:16:00 -0500,1352668560
Chelley12,88,2012-11-11 16:16:16 -0500,1352668576
blckbrd11,91,2012-11-11 16:17:30 -0500,1352668650
deberlin,92,2012-11-11 16:25:43 -0500,1352669143
klc6,94,2012-11-11 16:26:41 -0500,1352669201
katiebee85,92,2012-11-11 16:28:29 -0500,1352669309
Rebal096,82,2012-11-11 16:29:03 -0500,1352669343
JillAH77,80,2012-11-11 16:29:48 -0500,1352669388
rosasky88,94,2012-11-11 16:32:35 -0500,1352669555
Christie_Fusco,93,2012-11-11 16:32:50 -0500,1352669570
bridgstone,78,2012-11-11 16:33:03 -0500,1352669583
CallMeClare,90,2012-11-11 16:34:14 -0500,1352669654
graceminna,90,2012-11-11 16:34:47 -0500,1352669687
sleepingbear01,90,2012-11-11 16:35:58 -0500,1352669758
trillviaplath,92,2012-11-11 16:36:19 -0500,1352669779
aligrrr,90,2012-11-11 16:43:06 -0500,1352670186
I-berg,88,2012-11-11 16:43:29 -0500,1352670209
_beetle_,79,2012-11-11 16:43:56 -0500,1352670236
sbfeiscs,88,2012-11-11 16:44:45 -0500,1352670285
human-female,93,2012-11-11 16:46:21 -0500,1352670381
xanadulazuli,93,2012-11-11 16:46:58 -0500,1352670418
BrittneyaBee,93,2012-11-11 16:47:38 -0500,1352670458
lyndsey412,84,2012-11-11 16:48:59 -0500,1352670539
library_queen,96,2012-11-11 16:50:23 -0500,1352670623
koengland,95,2012-11-11 16:50:55 -0500,1352670655
jdmzee25,90,2012-11-11 16:52:05 -0500,1352670725
Lanark3,93,2012-11-11 16:52:32 -0500,1352670752
_JoannaBanana_,90,2012-11-11 16:56:45 -0500,1352671005
Voudy,86,2012-11-11 16:57:07 -0500,1352671027
mcinsm,92,2012-11-11 16:57:09 -0500,1352671029
Bellachic13,79,2012-11-11 16:57:10 -0500,1352671030
abbytap,93,2012-11-11 16:57:12 -0500,1352671032
Omelas_Idealist,92,2012-11-11 16:57:13 -0500,1352671033
3_42pm,88,2012-11-11 16:57:15 -0500,1352671035
Jo727,82,2012-11-11 16:57:16 -0500,1352671036
cannu,91,2012-11-11 16:57:18 -0500,1352671038
msrisa,85,2012-11-11 16:57:19 -0500,1352671039
too_much_fro_yo,96,2012-11-11 16:57:21 -0500,1352671041
teachasaurus81,80,2012-11-11 16:57:22 -0500,1352671042
Watchwoman,92,2012-11-11 16:57:24 -0500,1352671044
e1113,95,2012-11-11 16:57:25 -0500,1352671045
e1113,95,2012-11-11 16:57:26 -0500,1352671046
Lindsay802,91,2012-11-11 16:57:28 -0500,1352671048
tangldupinblue,90,2012-11-11 16:57:29 -0500,1352671049
whateverocean,84,2012-11-11 16:57:31 -0500,1352671051
adarnsh,95,2012-11-11 16:57:32 -0500,1352671052
orangejuice22,79,2012-11-11 16:57:34 -0500,1352671054
Missy1019,93,2012-11-11 16:57:35 -0500,1352671055
marie_miss,92,2012-11-11 16:57:37 -0500,1352671057
CaffeineCyanide,88,2012-11-11 16:57:38 -0500,1352671058
jewsmine,88,2012-11-11 16:57:40 -0500,1352671060
wunderdome,95,2012-11-11 16:57:41 -0500,1352671061
hurlygirl2095,94,2012-11-11 16:57:42 -0500,1352671062
Lots_of_Pie,87,2012-11-11 16:57:44 -0500,1352671064
jdshan,90,2012-11-11 16:57:45 -0500,1352671065
LikeAGazelle,89,2012-11-11 16:57:47 -0500,1352671067
blueblueblue345,91,2012-11-11 16:57:48 -0500,1352671068
ignition_remix,92,2012-11-11 16:57:50 -0500,1352671070
ragdawl81,96,2012-11-11 16:58:25 -0500,1352671105
Glamorouss,83,2012-11-11 16:59:02 -0500,1352671142
AvialaeB,90,2012-11-11 16:59:46 -0500,1352671186
smaet,89,2012-11-11 17:00:34 -0500,1352671234
pypupiz,73,2012-11-11 17:01:11 -0500,1352671271
cbcr09,86,2012-11-11 17:01:51 -0500,1352671311
vividskye,92,2012-11-11 17:02:24 -0500,1352671344
eKatalyst,87,2012-11-11 17:03:06 -0500,1352671386
IamtheWendy,95,2012-11-11 17:03:51 -0500,1352671431
Fashion187,90,2012-11-11 17:04:37 -0500,1352671477
useyourthinker,92,2012-11-11 17:05:10 -0500,1352671510
jeunething,91,2012-11-11 17:05:42 -0500,1352671542
Nikki_54321,94,2012-11-11 17:06:30 -0500,1352671590
canelareina,88,2012-11-11 17:07:11 -0500,1352671631
RunningBee,92,2012-11-11 17:07:45 -0500,1352671665
Rosanaa,88,2012-11-11 17:08:30 -0500,1352671710
library_queen,96,2012-11-11 17:09:18 -0500,1352671758
shout_it_out,94,2012-11-11 17:10:01 -0500,1352671801
magnoliagray,90,2012-11-11 17:10:42 -0500,1352671842
sunnyday_today,88,2012-11-11 17:11:15 -0500,1352671875
crouchingdragon,95,2012-11-11 17:11:46 -0500,1352671906
stephyface,89,2012-11-11 17:12:35 -0500,1352671955
transluce,94,2012-11-11 17:13:14 -0500,1352671994
Onetraveler89,90,2012-11-11 17:13:55 -0500,1352672035
downcellar,89,2012-11-11 17:14:36 -0500,1352672076
coastofnebraska,94,2012-11-11 17:15:30 -0500,1352672130
coastofnebraska,94,2012-11-11 17:16:08 -0500,1352672168
Syvila_Ce,87,2012-11-11 17:16:52 -0500,1352672212
Redblue4545,89,2012-11-11 17:17:23 -0500,1352672243
MaryAurora,94,2012-11-11 17:17:58 -0500,1352672278
xsparkletts,93,2012-11-11 17:18:36 -0500,1352672316
mollym115,93,2012-11-11 17:19:17 -0500,1352672357
teeethy,91,2012-11-11 17:20:06 -0500,1352672406
AllstonGirl82,81,2012-11-11 17:20:47 -0500,1352672447
iDesign89,88,2012-11-11 17:21:25 -0500,1352672485
THE_possum,94,2012-11-11 17:29:07 -0500,1352672947
intheclouds9,81,2012-11-11 17:29:08 -0500,1352672948
burntmarshmelow,93,2012-11-11 17:29:10 -0500,1352672950
msrisa,85,2012-11-11 17:29:11 -0500,1352672951
Emsall,94,2012-11-11 17:29:13 -0500,1352672953
mim0117,90,2012-11-11 17:29:14 -0500,1352672954
vacilando_,92,2012-11-11 17:29:16 -0500,1352672956
MyInitials24,92,2012-11-11 17:29:17 -0500,1352672957
by-design,78,2012-11-11 17:29:19 -0500,1352672959
Mgn1987,95,2012-11-11 17:29:20 -0500,1352672960
AspenLikeATree,95,2012-11-11 17:29:22 -0500,1352672962
patty_bynge,90,2012-11-11 17:29:25 -0500,1352672965
LLJune,87,2012-11-11 17:29:26 -0500,1352672966
britbran,87,2012-11-11 17:29:28 -0500,1352672968
heartcrane,89,2012-11-11 17:29:45 -0500,1352672985
ittotb,93,2012-11-11 17:29:46 -0500,1352672986
Aguella6,94,2012-11-11 17:29:48 -0500,1352672988
Lauren_Rebecca,90,2012-11-11 17:29:49 -0500,1352672989
groovystarlet,84,2012-11-11 17:29:51 -0500,1352672991
I-berg,88,2012-11-11 17:29:52 -0500,1352672992
isabelleg0530,93,2012-11-11 17:29:54 -0500,1352672994
hazeljay,89,2012-11-11 17:29:55 -0500,1352672995
redtigerJ,94,2012-11-11 17:29:57 -0500,1352672997
__meg__,80,2012-11-11 17:29:58 -0500,1352672998
MarissB,85,2012-11-11 17:30:00 -0500,1352673000
DeliberateLivin,93,2012-11-11 17:30:01 -0500,1352673001
ashlyn20,82,2012-11-11 17:30:03 -0500,1352673003
undahscoahtaco,94,2012-11-11 17:30:04 -0500,1352673004
starsinator,90,2012-11-11 17:30:06 -0500,1352673006
Alis0nWnderland,84,2012-11-11 17:30:07 -0500,1352673007
WiseAsSarah,94,2012-11-11 17:30:09 -0500,1352673009
Amanda96923,90,2012-11-11 17:30:10 -0500,1352673010
erinisforlovers,89,2012-11-11 17:30:12 -0500,1352673012
kyxcereal,96,2012-11-11 17:30:13 -0500,1352673013
Cakepies,91,2012-11-11 17:30:15 -0500,1352673015
RhiC,94,2012-11-11 17:30:17 -0500,1352673017
